,city,timestamp,temperature,season
167,New York,2010-06-17,15.598437057737218,summer
168,New York,2010-06-18,29.831960009862087,summer
169,New York,2010-06-19,22.44527766356519,summer
170,New York,2010-06-20,31.051993165683193,summer
171,New York,2010-06-21,24.243820172538854,summer
172,New York,2010-06-22,23.12739220454765,summer
173,New York,2010-06-23,18.543919434319086,summer
174,New York,2010-06-24,21.17245317096331,summer
175,New York,2010-06-25,27.11156880832032,summer
176,New York,2010-06-26,18.460428501653126,summer
177,New York,2010-06-27,15.047002252113181,summer
178,New York,2010-06-28,20.7122555716945,summer
179,New York,2010-06-29,29.200026883112145,summer
180,New York,2010-06-30,33.906455385131835,summer
181,New York,2010-07-01,21.612921661426217,summer
182,New York,2010-07-02,17.25585660087954,summer
183,New York,2010-07-03,23.28435467947951,summer
184,New York,2010-07-04,25.919277572047793,summer
185,New York,2010-07-05,27.88948567549417,summer
186,New York,2010-07-06,35.67320624003704,summer
187,New York,2010-07-07,26.134244109903932,summer
188,New York,2010-07-08,33.27730812689461,summer
189,New York,2010-07-09,22.68537288968176,summer
190,New York,2010-07-10,25.432829072612773,summer
191,New York,2010-07-11,22.035586337698227,summer
192,New York,2010-07-12,21.599978329410288,summer
193,New York,2010-07-13,23.682970775663634,summer
194,New York,2010-07-14,23.596725623295896,summer
195,New York,2010-07-15,21.98012040251126,summer
196,New York,2010-07-16,22.25373546317849,summer
197,New York,2010-07-17,30.483981272207018,summer
198,New York,2010-07-18,35.56556078479101,summer
199,New York,2010-07-19,22.50796688646777,summer
200,New York,2010-07-20,23.378022762163003,summer
201,New York,2010-07-21,27.623045003152544,summer
202,New York,2010-07-22,40.935166690364845,summer
203,New York,2010-07-23,25.420817605039606,summer
204,New York,2010-07-24,29.863164334493955,summer
205,New York,2010-07-25,32.72237419353896,summer
206,New York,2010-07-26,26.720340657010112,summer
207,New York,2010-07-27,29.63116271442517,summer
208,New York,2010-07-28,28.039192701674022,summer
209,New York,2010-07-29,30.16256396413941,summer
210,New York,2010-07-30,19.827988217571576,summer
211,New York,2010-07-31,26.021414710006646,summer
212,New York,2010-08-01,27.406088642140634,summer
213,New York,2010-08-02,27.33528586364444,summer
214,New York,2010-08-03,30.68508709316729,summer
215,New York,2010-08-04,27.23445072387034,summer
216,New York,2010-08-05,19.275257399642992,summer
217,New York,2010-08-06,27.95658058463991,summer
218,New York,2010-08-07,20.584606707602333,summer
219,New York,2010-08-08,21.50310975801759,summer
220,New York,2010-08-09,22.907455593947837,summer
221,New York,2010-08-10,24.442906117092043,summer
222,New York,2010-08-11,17.281372986540518,summer
223,New York,2010-08-12,30.584467201008394,summer
224,New York,2010-08-13,19.22242044955258,summer
225,New York,2010-08-14,32.85055311019427,summer
226,New York,2010-08-15,19.375241310835715,summer
227,New York,2010-08-16,31.40960190157101,summer
228,New York,2010-08-17,24.857892712004666,summer
229,New York,2010-08-18,16.417877770280143,summer
230,New York,2010-08-19,19.78519303198574,summer
231,New York,2010-08-20,31.63235834159524,summer
232,New York,2010-08-21,27.243243370260025,summer
233,New York,2010-08-22,24.606341581660963,summer
234,New York,2010-08-23,13.916194727585454,summer
235,New York,2010-08-24,31.94783169307482,summer
236,New York,2010-08-25,34.35211948907759,summer
237,New York,2010-08-26,33.44008516184457,summer
238,New York,2010-08-27,21.92377392115255,summer
239,New York,2010-08-28,26.913997335753933,summer
240,New York,2010-08-29,27.460705169683308,summer
241,New York,2010-08-30,17.362736870827945,summer
242,New York,2010-08-31,25.90246252749774,summer
243,New York,2010-09-01,20.355207620587542,autumn
244,New York,2010-09-02,18.822391176628557,autumn
245,New York,2010-09-03,9.444180936279512,autumn
246,New York,2010-09-04,10.686924392172259,autumn
247,New York,2010-09-05,18.952969947120728,autumn
248,New York,2010-09-06,18.164262186913557,autumn
249,New York,2010-09-07,3.7292066024119226,autumn
250,New York,2010-09-08,2.717034271133027,autumn
251,New York,2010-09-09,14.617339693242268,autumn
252,New York,2010-09-10,12.051735716564172,autumn
253,New York,2010-09-11,13.508493884181462,autumn
254,New York,2010-09-12,12.943547046700928,autumn
255,New York,2010-09-13,19.92011772281545,autumn
256,New York,2010-09-14,15.51784042221175,autumn
257,New York,2010-09-15,16.338180070815625,autumn
258,New York,2010-09-16,8.288435867450033,autumn
259,New York,2010-09-17,-1.8204776323165532,autumn
260,New York,2010-09-18,20.617708908457583,autumn
261,New York,2010-09-19,25.716025940569438,autumn
262,New York,2010-09-20,13.28705565884677,autumn
263,New York,2010-09-21,16.246572708109777,autumn
264,New York,2010-09-22,16.622591581872776,autumn
265,New York,2010-09-23,23.3764662483411,autumn
266,New York,2010-09-24,19.44492147138577,autumn
267,New York,2010-09-25,17.480321166129375,autumn
268,New York,2010-09-26,15.277860784719834,autumn
269,New York,2010-09-27,15.301164607445461,autumn
270,New York,2010-09-28,7.802692016831347,autumn
271,New York,2010-09-29,13.082562369026192,autumn
272,New York,2010-09-30,19.43100983064688,autumn
273,New York,2010-10-01,13.831484103429975,autumn
274,New York,2010-10-02,15.221752787495337,autumn
275,New York,2010-10-03,9.119362610054644,autumn
276,New York,2010-10-04,17.227534506406922,autumn
277,New York,2010-10-05,7.69121671982139,autumn
278,New York,2010-10-06,16.44941405768563,autumn
279,New York,2010-10-07,14.06387521825593,autumn
280,New York,2010-10-08,6.283573763941206,autumn
281,New York,2010-10-09,20.347389760204347,autumn
282,New York,2010-10-10,14.18067368268516,autumn
283,New York,2010-10-11,24.30389027059583,autumn
284,New York,2010-10-12,22.391260574112316,autumn
285,New York,2010-10-13,10.602660798766216,autumn
286,New York,2010-10-14,11.041400106722103,autumn
287,New York,2010-10-15,9.140115727747773,autumn
288,New York,2010-10-16,7.067681907868328,autumn
289,New York,2010-10-17,12.889114125245015,autumn
290,New York,2010-10-18,22.21873604842881,autumn
291,New York,2010-10-19,5.425463151952389,autumn
292,New York,2010-10-20,19.259722337823426,autumn
293,New York,2010-10-21,18.84169727152502,autumn
294,New York,2010-10-22,17.773463971118144,autumn
295,New York,2010-10-23,18.66586682372176,autumn
296,New York,2010-10-24,9.478891057264335,autumn
297,New York,2010-10-25,18.807859206487983,autumn
298,New York,2010-10-26,12.253709092294647,autumn
299,New York,2010-10-27,2.7040331896072587,autumn
300,New York,2010-10-28,15.287064738781854,autumn
301,New York,2010-10-29,10.779461337956267,autumn
302,New York,2010-10-30,21.794083166663643,autumn
303,New York,2010-10-31,13.568267419170402,autumn
304,New York,2010-11-01,15.228039199627975,autumn
305,New York,2010-11-02,16.945897880722697,autumn
306,New York,2010-11-03,13.662996810583103,autumn
307,New York,2010-11-04,14.480794412850006,autumn
308,New York,2010-11-05,19.21787011390172,autumn
309,New York,2010-11-06,9.668392608800158,autumn
310,New York,2010-11-07,11.490932787361999,autumn
311,New York,2010-11-08,10.164444726995168,autumn
312,New York,2010-11-09,22.183773362747765,autumn
313,New York,2010-11-10,11.49150011496085,autumn
314,New York,2010-11-11,14.2835837064146,autumn
315,New York,2010-11-12,11.996976593752075,autumn
316,New York,2010-11-13,13.459110233626065,autumn
317,New York,2010-11-14,11.312852667616088,autumn
318,New York,2010-11-15,17.313621568205594,autumn
319,New York,2010-11-16,9.79574923360052,autumn
320,New York,2010-11-17,8.237747225450015,autumn
321,New York,2010-11-18,12.207898152836197,autumn
322,New York,2010-11-19,11.008823909842334,autumn
323,New York,2010-11-20,8.310775880958108,autumn
324,New York,2010-11-21,13.383136004983992,autumn
325,New York,2010-11-22,6.699412897218334,autumn
326,New York,2010-11-23,23.638738137171295,autumn
327,New York,2010-11-24,7.536993177921535,autumn
328,New York,2010-11-25,11.768502503496254,autumn
329,New York,2010-11-26,12.982225215765446,autumn
330,New York,2010-11-27,23.423424823028107,autumn
331,New York,2010-11-28,6.34842344787911,autumn
332,New York,2010-11-29,15.71025045958784,autumn
333,New York,2010-11-30,20.185792324723124,autumn
334,New York,2010-12-01,-1.5487155174130265,winter
335,New York,2010-12-02,-5.849085160855046,winter
336,New York,2010-12-03,-0.5399248217652929,winter
337,New York,2010-12-04,7.635506299462386,winter
338,New York,2010-12-05,-3.078929223838557,winter
339,New York,2010-12-06,7.180917340388829,winter
340,New York,2010-12-07,1.2933345600510848,winter
341,New York,2010-12-08,6.162571058681255,winter
342,New York,2010-12-09,1.0934154613807043,winter
343,New York,2010-12-10,-2.4218784598465177,winter
344,New York,2010-12-11,8.194299931869764,winter
345,New York,2010-12-12,1.1261767640280178,winter
346,New York,2010-12-13,0.8321476790158061,winter
347,New York,2010-12-14,4.037778158027146,winter
348,New York,2010-12-15,4.620761915427675,winter
349,New York,2010-12-16,4.064282321190495,winter
350,New York,2010-12-17,-6.753609764707532,winter
351,New York,2010-12-18,-3.1861776603793874,winter
352,New York,2010-12-19,-3.282644757344087,winter
353,New York,2010-12-20,-3.8954011462393767,winter
354,New York,2010-12-21,-4.3605188270177955,winter
355,New York,2010-12-22,-3.355119555753477,winter
356,New York,2010-12-23,1.6797437142708032,winter
357,New York,2010-12-24,2.472046436249144,winter
358,New York,2010-12-25,-0.00817983322048951,winter
359,New York,2010-12-26,-2.130161692822098,winter
360,New York,2010-12-27,6.377316243268101,winter
361,New York,2010-12-28,-0.457830303249187,winter
362,New York,2010-12-29,4.685362601575892,winter
363,New York,2010-12-30,-2.8466306527438885,winter
364,New York,2010-12-31,2.0685639997603715,winter
365,New York,2011-01-01,6.7104425215295755,winter
366,New York,2011-01-02,-13.043940048421877,winter
367,New York,2011-01-03,-3.275426419120391,winter
368,New York,2011-01-04,2.9687108792060584,winter
369,New York,2011-01-05,6.064075368413427,winter
370,New York,2011-01-06,1.0155677397325313,winter
371,New York,2011-01-07,0.2478636464970223,winter
372,New York,2011-01-08,8.052892316116502,winter
373,New York,2011-01-09,6.369966952944094,winter
374,New York,2011-01-10,-4.342909685238498,winter
375,New York,2011-01-11,0.5820549006037853,winter
376,New York,2011-01-12,1.800845010677576,winter
377,New York,2011-01-13,8.592996870068431,winter
378,New York,2011-01-14,4.330352580213991,winter
379,New York,2011-01-15,-0.5178804995081175,winter
380,New York,2011-01-16,1.1003716440181053,winter
381,New York,2011-01-17,-9.419417446169469,winter
382,New York,2011-01-18,4.843142423136724,winter
383,New York,2011-01-19,3.228663943616237,winter
384,New York,2011-01-20,6.0607821661255095,winter
385,New York,2011-01-21,-0.7202464913725992,winter
386,New York,2011-01-22,0.6402053427923027,winter
387,New York,2011-01-23,-2.4066917463986264,winter
388,New York,2011-01-24,-5.740274530778706,winter
389,New York,2011-01-25,-3.0112810144108817,winter
390,New York,2011-01-26,-9.096502247649646,winter
391,New York,2011-01-27,4.573027577970422,winter
392,New York,2011-01-28,-10.874412513265487,winter
393,New York,2011-01-29,10.160712629796096,winter
394,New York,2011-01-30,-8.82063449650041,winter
395,New York,2011-01-31,7.499443378375986,winter
396,New York,2011-02-01,-4.54027021785219,winter
397,New York,2011-02-02,2.8051653373553025,winter
398,New York,2011-02-03,-3.762233501634344,winter
399,New York,2011-02-04,8.368740796956914,winter
400,New York,2011-02-05,0.2185133404213685,winter
401,New York,2011-02-06,5.368410060493762,winter
402,New York,2011-02-07,0.3802401994819257,winter
403,New York,2011-02-08,1.7647998776945095,winter
404,New York,2011-02-09,3.080533270098747,winter
405,New York,2011-02-10,-2.6436199274985217,winter
406,New York,2011-02-11,-6.401455641176279,winter
407,New York,2011-02-12,-6.508016628709999,winter
408,New York,2011-02-13,0.25421284568077807,winter
409,New York,2011-02-14,-2.443200426940402,winter
410,New York,2011-02-15,-10.729283799249709,winter
411,New York,2011-02-16,2.564706253957478,winter
412,New York,2011-02-17,-6.092448206432928,winter
413,New York,2011-02-18,-5.801625126346529,winter
414,New York,2011-02-19,-0.20813017143462081,winter
415,New York,2011-02-20,-4.500578290369567,winter
416,New York,2011-02-21,0.6125274916975949,winter
417,New York,2011-02-22,9.86730445801279,winter
418,New York,2011-02-23,-1.8952882309116048,winter
419,New York,2011-02-24,-5.297895731083244,winter
420,New York,2011-02-25,0.9075348881365499,winter
421,New York,2011-02-26,-3.876158968338438,winter
422,New York,2011-02-27,0.11875740998873452,winter
423,New York,2011-02-28,1.5781798834061935,winter
424,New York,2011-03-01,9.824015307687581,spring
425,New York,2011-03-02,10.28279474794584,spring
426,New York,2011-03-03,10.960451903163246,spring
427,New York,2011-03-04,17.985563612604054,spring
428,New York,2011-03-05,8.735403479465026,spring
429,New York,2011-03-06,10.63717203334045,spring
430,New York,2011-03-07,14.334245316710714,spring
431,New York,2011-03-08,12.355184157090106,spring
432,New York,2011-03-09,8.208953997546104,spring
433,New York,2011-03-10,14.509317185089436,spring
434,New York,2011-03-11,5.6437655944253535,spring
435,New York,2011-03-12,8.86625286350887,spring
436,New York,2011-03-13,6.144567297477801,spring
437,New York,2011-03-14,12.880872997355505,spring
438,New York,2011-03-15,15.947998906423743,spring
439,New York,2011-03-16,11.116680793481777,spring
440,New York,2011-03-17,10.376329729645938,spring
441,New York,2011-03-18,5.624956662709621,spring
442,New York,2011-03-19,6.4872444143991785,spring
443,New York,2011-03-20,4.033699421807872,spring
444,New York,2011-03-21,-0.8834069463609122,spring
445,New York,2011-03-22,8.044829993847541,spring
446,New York,2011-03-23,8.509473653235174,spring
447,New York,2011-03-24,20.86421147686653,spring
448,New York,2011-03-25,17.814067831040553,spring
449,New York,2011-03-26,12.778201198167672,spring
450,New York,2011-03-27,20.42238615270782,spring
451,New York,2011-03-28,16.954517480926373,spring
452,New York,2011-03-29,-0.03784010681386896,spring
453,New York,2011-03-30,15.33728086117376,spring
454,New York,2011-03-31,13.557271325974133,spring
455,New York,2011-04-01,8.553110264336542,spring
456,New York,2011-04-02,2.9239874024124255,spring
457,New York,2011-04-03,12.977005678552116,spring
458,New York,2011-04-04,-0.39563861487248175,spring
459,New York,2011-04-05,9.8926251881267,spring
460,New York,2011-04-06,6.914547958565624,spring
461,New York,2011-04-07,3.705789792239024,spring
462,New York,2011-04-08,15.944005038261029,spring
463,New York,2011-04-09,9.793457847096136,spring
464,New York,2011-04-10,10.869831645847848,spring
465,New York,2011-04-11,14.539359736212138,spring
466,New York,2011-04-12,9.956047218483222,spring
467,New York,2011-04-13,12.25705599323749,spring
468,New York,2011-04-14,14.079258102445449,spring
469,New York,2011-04-15,12.833779634594132,spring
470,New York,2011-04-16,11.429900830941419,spring
471,New York,2011-04-17,18.915564176875286,spring
472,New York,2011-04-18,16.20985299004928,spring
473,New York,2011-04-19,9.571184153835832,spring
474,New York,2011-04-20,5.451535249257736,spring
475,New York,2011-04-21,13.19311824918822,spring
476,New York,2011-04-22,11.079303240945027,spring
477,New York,2011-04-23,18.54497831594417,spring
478,New York,2011-04-24,14.937465028503613,spring
479,New York,2011-04-25,13.82102194000954,spring
480,New York,2011-04-26,10.064757689770474,spring
481,New York,2011-04-27,5.6215062916637875,spring
482,New York,2011-04-28,9.010185156493423,spring
483,New York,2011-04-29,12.384140471620551,spring
484,New York,2011-04-30,1.352099534954272,spring
485,New York,2011-05-01,16.20856979826172,spring
486,New York,2011-05-02,20.3352200087569,spring
487,New York,2011-05-03,0.27530354814625113,spring
488,New York,2011-05-04,2.998922244932322,spring
489,New York,2011-05-05,11.148312321165701,spring
490,New York,2011-05-06,7.08709542182533,spring
491,New York,2011-05-07,11.304532169158367,spring
492,New York,2011-05-08,9.641629817212815,spring
493,New York,2011-05-09,4.880907402554728,spring
494,New York,2011-05-10,16.44203170089245,spring
495,New York,2011-05-11,12.322583026214247,spring
496,New York,2011-05-12,7.201290126358639,spring
497,New York,2011-05-13,17.525125573304106,spring
498,New York,2011-05-14,7.457970225531237,spring
499,New York,2011-05-15,3.7907974164723326,spring
500,New York,2011-05-16,10.917559115438678,spring
501,New York,2011-05-17,11.765788116113328,spring
502,New York,2011-05-18,12.65958446109423,spring
503,New York,2011-05-19,13.481755633262436,spring
504,New York,2011-05-20,12.580623642888455,spring
505,New York,2011-05-21,12.37746820724587,spring
506,New York,2011-05-22,7.131230998459177,spring
507,New York,2011-05-23,6.596278627147232,spring
508,New York,2011-05-24,13.711824581295591,spring
509,New York,2011-05-25,11.21728255349944,spring
510,New York,2011-05-26,14.101228697431278,spring
511,New York,2011-05-27,1.4636142218620076,spring
512,New York,2011-05-28,7.496068087912031,spring
513,New York,2011-05-29,19.535094509552778,spring
514,New York,2011-05-30,12.762665761737201,spring
515,New York,2011-05-31,11.477752254895764,spring
516,New York,2011-06-01,28.539621834848372,summer
517,New York,2011-06-02,36.0422526293309,summer
518,New York,2011-06-03,34.99024771143514,summer
519,New York,2011-06-04,17.102396213437032,summer
520,New York,2011-06-05,18.947494204653157,summer
521,New York,2011-06-06,16.93294672224604,summer
522,New York,2011-06-07,21.264460555298687,summer
523,New York,2011-06-08,25.274596493261285,summer
524,New York,2011-06-09,26.210075720338985,summer
525,New York,2011-06-10,17.347606284063737,summer
526,New York,2011-06-11,15.663240868154453,summer
527,New York,2011-06-12,21.176043065222746,summer
528,New York,2011-06-13,29.580856328023103,summer
529,New York,2011-06-14,30.45181455846823,summer
530,New York,2011-06-15,33.52912429668843,summer
531,New York,2011-06-16,24.83834874537443,summer
532,New York,2011-06-17,29.140767451950527,summer
533,New York,2011-06-18,30.049474805248302,summer
534,New York,2011-06-19,22.515704836636893,summer
535,New York,2011-06-20,26.939224407652333,summer
536,New York,2011-06-21,28.29352562854877,summer
537,New York,2011-06-22,20.45421191457438,summer
538,New York,2011-06-23,33.21048085553721,summer
539,New York,2011-06-24,24.80593858639987,summer
540,New York,2011-06-25,25.43517614073336,summer
541,New York,2011-06-26,20.263293100289378,summer
542,New York,2011-06-27,21.102869020612335,summer
543,New York,2011-06-28,14.017426995839955,summer
544,New York,2011-06-29,25.27577938209306,summer
545,New York,2011-06-30,37.52844604820986,summer
546,New York,2011-07-01,19.906902759477564,summer
547,New York,2011-07-02,39.88098464077486,summer
548,New York,2011-07-03,32.071256313062065,summer
549,New York,2011-07-04,22.632056095114457,summer
550,New York,2011-07-05,25.136323524094394,summer
551,New York,2011-07-06,24.324498460425314,summer
552,New York,2011-07-07,33.53081986698856,summer
553,New York,2011-07-08,27.5850786505898,summer
554,New York,2011-07-09,30.909870243109072,summer
555,New York,2011-07-10,26.79085922680674,summer
556,New York,2011-07-11,24.440137397026913,summer
557,New York,2011-07-12,26.63211682535357,summer
558,New York,2011-07-13,22.965278830639594,summer
559,New York,2011-07-14,17.73897978264551,summer
560,New York,2011-07-15,29.068442879783255,summer
561,New York,2011-07-16,17.494177758284565,summer
562,New York,2011-07-17,23.655829116024123,summer
563,New York,2011-07-18,22.80067856192291,summer
564,New York,2011-07-19,28.21676965527035,summer
565,New York,2011-07-20,32.82352292466764,summer
566,New York,2011-07-21,31.02485323650374,summer
567,New York,2011-07-22,28.362125094475466,summer
568,New York,2011-07-23,21.85064177189609,summer
569,New York,2011-07-24,24.08265423201768,summer
570,New York,2011-07-25,23.35363146472091,summer
571,New York,2011-07-26,22.64859276635278,summer
572,New York,2011-07-27,22.987744456865812,summer
573,New York,2011-07-28,22.854309824662046,summer
574,New York,2011-07-29,22.63286903649752,summer
575,New York,2011-07-30,29.75941509014277,summer
576,New York,2011-07-31,19.72681555566954,summer
577,New York,2011-08-01,21.352629488480847,summer
578,New York,2011-08-02,17.08296639480244,summer
579,New York,2011-08-03,32.07741401255424,summer
580,New York,2011-08-04,21.017485206712067,summer
581,New York,2011-08-05,28.303876158610702,summer
582,New York,2011-08-06,27.376594301061534,summer
583,New York,2011-08-07,31.594193105453854,summer
584,New York,2011-08-08,23.94991650812453,summer
585,New York,2011-08-09,20.26230106357044,summer
586,New York,2011-08-10,17.22125012064186,summer
587,New York,2011-08-11,11.0768217760895,summer
588,New York,2011-08-12,25.806766129394514,summer
589,New York,2011-08-13,28.87736286244457,summer
590,New York,2011-08-14,27.358440525989202,summer
591,New York,2011-08-15,17.35117848413596,summer
592,New York,2011-08-16,30.194130725559646,summer
593,New York,2011-08-17,21.508919858423237,summer
594,New York,2011-08-18,20.46548252929123,summer
595,New York,2011-08-19,21.39683882348408,summer
